plant,pollinator,first_year,last_year,n_dated
Veronicastrum virginicum,Onthophagus pennsylvanicus,,,0
Veronicastrum virginicum,Oxybelus cressonii,,,0
Veronicastrum virginicum,Papilio glaucus,2024.0,2024.0,1
Veronicastrum virginicum,Parazumia symmorpha,2022.0,2022.0,1
Veronicastrum virginicum,Philanthus gibbosus,2023.0,2023.0,1
Veronicastrum virginicum,Pholisora catullus,,,0
Veronicastrum virginicum,Physocephala furcillata,2018.0,2018.0,1
Veronicastrum virginicum,Physocephala tibialis,2019.0,2025.0,7
Veronicastrum virginicum,Pieris rapae,2010.0,2020.0,4
Veronicastrum virginicum,Polistes fuscatus,2025.0,2025.0,1
Veronicastrum virginicum,Pontia protodice,,,0
Veronicastrum virginicum,Pseudohermonassa bicarnea,2021.0,2021.0,1
Veronicastrum virginicum,Pyrausta orphisalis,2014.0,2022.0,2
Veronicastrum virginicum,Ripiphorus fasciatus,2023.0,2023.0,1
Veronicastrum virginicum,Satyrium liparops,2021.0,2024.0,2
Veronicastrum virginicum,Scolia dubia,2019.0,2021.0,5
Veronicastrum virginicum,Scolia nobilitata,2021.0,2024.0,3
Veronicastrum virginicum,Sitochroa palealis,2024.0,2024.0,1
Veronicastrum virginicum,Sphex ichneumoneus,2018.0,2025.0,13
Veronicastrum virginicum,Sphex pensylvanicus,2010.0,2025.0,11
Veronicastrum virginicum,Spilomyia fusca,2021.0,2023.0,3
Veronicastrum virginicum,Stelis louisae,2021.0,2021.0,1
Veronicastrum virginicum,Strymon melinus,2021.0,2025.0,6
Veronicastrum virginicum,Thyris maculata,2020.0,2024.0,2
Veronicastrum virginicum,Toxomerus geminatus,2014.0,2024.0,3
Veronicastrum virginicum,Toxomerus politus,,,0
Veronicastrum virginicum,Triepeolus remigatus,,,0
Veronicastrum virginicum,Typocerus lugubris,,,0
Veronicastrum virginicum,Typocerus velutinus,2018.0,2023.0,3
Veronicastrum virginicum,Vanessa atalanta,2019.0,2021.0,3
Veronicastrum virginicum,Vanessa virginiensis,2019.0,2024.0,3
Veronicastrum virginicum,Xylocopa virginica,2013.0,2024.0,5
Vesper montanus,Halictus tripartitus,2025.0,2025.0,1
Viburnum acerifolium,Analeptura lineola,2007.0,2025.0,40
Viburnum acerifolium,Anoplodera pubera,2020.0,2025.0,5
Viburnum acerifolium,Anthrenus verbasci,2026.0,2026.0,1
Viburnum acerifolium,Callimoxys sanguinicollis,2021.0,2021.0,1
Viburnum acerifolium,Chalcosyrphus vecors,2025.0,2025.0,1
Viburnum acerifolium,Chalybion zimmermanni,2023.0,2023.0,1
Viburnum acerifolium,Evodinus monticola,2024.0,2024.0,1
Viburnum acerifolium,Glischrochilus quadrisignatus,2023.0,2023.0,1
Viburnum acerifolium,Helophilus fasciatus,2023.0,2023.0,1
Viburnum acerifolium,Isodontia auripes,2023.0,2023.0,1
Viburnum acerifolium,Limonius basilaris,2023.0,2023.0,1
Viburnum acerifolium,Molorchus bimaculatus,2025.0,2025.0,1
Viburnum acerifolium,Oreta rosea,2026.0,2026.0,1
Viburnum acerifolium,Pidonia ruficollis,2025.0,2025.0,1
Viburnum acerifolium,Sphecomyia vittata,2023.0,2023.0,1
Viburnum acerifolium,Strangalepta abbreviata,2015.0,2025.0,13
Viburnum acerifolium,Trachysida mutabilis,2025.0,2025.0,1
Viburnum acerifolium,Typocerus velutinus,2018.0,2018.0,1
Viburnum acerifolium,Xestoleptura octonotata,2018.0,2025.0,9
Viburnum dentatum,Allograpta obliqua,2025.0,2025.0,1
Viburnum dentatum,Alypia octomaculata,2018.0,2023.0,2
Viburnum dentatum,Ancylis muricana,2023.0,2023.0,1
Viburnum dentatum,Andrena carlini,,,0
Viburnum dentatum,Andrena crataegi,2024.0,2025.0,2
Viburnum dentatum,Andrena milwaukeensis,2025.0,2025.0,1
Viburnum dentatum,Andrena spiraeana,,,0
Viburnum dentatum,Andrena vicina,2019.0,2025.0,3
Viburnum dentatum,Anthrenus verbasci,2011.0,2025.0,6
Viburnum dentatum,Apis mellifera,2020.0,2023.0,3
Viburnum dentatum,Ashmeadiella bucconis,,,0
Viburnum dentatum,Battus philenor,2023.0,2023.0,1
Viburnum dentatum,Bombus impatiens,2021.0,2023.0,4
Viburnum dentatum,Bombus pensylvanicus,2023.0,2023.0,1
Viburnum dentatum,Calleida punctata,,,0
Viburnum dentatum,Chauliognathus marginatus,2023.0,2024.0,3
Viburnum dentatum,Chilocorus stigma,2015.0,2015.0,1
Viburnum dentatum,Ctenucha virginica,2025.0,2025.0,1
Viburnum dentatum,Cyaniris neglecta,2023.0,2023.0,1
Viburnum dentatum,Disonycha limbicollis,,,0
Viburnum dentatum,Epargyreus clarus,2018.0,2018.0,1
Viburnum dentatum,Eristalis transversa,2024.0,2024.0,1
Viburnum dentatum,Eumenes fraternus,2023.0,2023.0,1
Viburnum dentatum,Eupeodes pomus,2025.0,2025.0,3
Viburnum dentatum,Geranomyia canadensis,,,0
Viburnum dentatum,Halictus rubicundus,,,0
Viburnum dentatum,Harmonia axyridis,2022.0,2022.0,1
Viburnum dentatum,Hemaris thysbe,2025.0,2025.0,2
Viburnum dentatum,Incisalia niphon,2023.0,2023.0,1
Viburnum dentatum,Lasius emarginatus,2025.0,2025.0,1
Viburnum dentatum,Liris argentatus,,,0
Viburnum dentatum,Lycaena hypophlaeas,2024.0,2024.0,1
Viburnum dentatum,Megachile sculpturalis,2022.0,2022.0,1
Viburnum dentatum,Mordellochroa scapularis,2022.0,2022.0,1
Viburnum dentatum,Onthophagus pennsylvanicus,,,0
Viburnum dentatum,Osmia conjuncta,,,0
Viburnum dentatum,Papilio cresphontes,2023.0,2023.0,1
Viburnum dentatum,Papilio glaucus,2020.0,2024.0,4
Viburnum dentatum,Pholisora catullus,,,0
Viburnum dentatum,Physocephala floridana,2023.0,2023.0,1
Viburnum dentatum,Polistes fuscatus,,,0
Viburnum dentatum,Polygonia comma,2019.0,2019.0,1
Viburnum dentatum,Polygonia interrogationis,2019.0,2019.0,1
Viburnum dentatum,Pontia protodice,,,0
Viburnum dentatum,Pseudodynerus quadrisectus,2023.0,2023.0,1
Viburnum dentatum,Satyrium calanus,2023.0,2023.0,1
Viburnum dentatum,Scolia nobilitata,,,0
Viburnum dentatum,Sphecodes smilacinae,,,0
Viburnum dentatum,Strangalepta abbreviata,2023.0,2025.0,2
Viburnum dentatum,Strangalia famelica,2024.0,2024.0,1
Viburnum dentatum,Syritta pipiens,2016.0,2025.0,2
Viburnum dentatum,Syrphus rectus,2025.0,2025.0,1
Viburnum dentatum,Temnostoma alternans,2024.0,2024.0,1
Viburnum dentatum,Toxomerus marginatus,2024.0,2026.0,3
Viburnum dentatum,Toxorhynchites rutilus,2025.0,2025.0,1
Viburnum dentatum,Trichiotinus affinis,2016.0,2016.0,1
Viburnum dentatum,Trichiotinus lunulatus,2023.0,2025.0,3
Viburnum dentatum,Triepeolus remigatus,,,0
Viburnum dentatum,Trigonopeltastes delta,2023.0,2025.0,5
Viburnum dentatum,Vanessa atalanta,2010.0,2023.0,5
Viburnum dentatum,Vanessa virginiensis,2018.0,2024.0,4
Viburnum dentatum,Vernia verna,2023.0,2023.0,2
Viburnum dentatum,Vespula germanica,2025.0,2025.0,1
Viburnum dentatum,Xylocopa virginica,2021.0,2026.0,9
Viburnum dilatatum,Bassareus mammifer,2023.0,2023.0,1
Viburnum dilatatum,Coenonympha california,2023.0,2023.0,2
Viburnum dilatatum,Malthaca dimidiata,2024.0,2024.0,1
Viburnum dilatatum,Toxomerus geminatus,2021.0,2021.0,1
Viburnum lantana,Darapsa choerilus,2023.0,2023.0,1
Viburnum lantana,Incisalia niphon,2023.0,2023.0,1
Viburnum lantana,Pieris rapae,2024.0,2024.0,1
Viburnum lentago,Alypia octomaculata,2024.0,2024.0,1
Viburnum lentago,Andrena dunningi,2023.0,2023.0,1
Viburnum lentago,Andrena vicina,2016.0,2023.0,4
Viburnum lentago,Ceriana abbreviata,2018.0,2018.0,1
Viburnum lentago,Evodinus monticola,2021.0,2023.0,2
Viburnum lentago,Temnostoma alternans,2025.0,2025.0,1
Viburnum nudum,Actias luna,2023.0,2023.0,1
Viburnum nudum,Anoplodera pubera,2023.0,2023.0,1
Viburnum nudum,Battus philenor,2024.0,2024.0,1
Viburnum nudum,Bombus terricola,2022.0,2022.0,1
Viburnum nudum,Bombus vagans,2023.0,2023.0,1
Viburnum nudum,Ctenucha virginica,2020.0,2020.0,1
Viburnum nudum,Danaus plexippus,2017.0,2017.0,1
Viburnum nudum,Epargyreus clarus,2019.0,2019.0,1
Viburnum nudum,Judolia cordifera,2022.0,2024.0,2
Viburnum nudum,Limenitis arthemis,2016.0,2016.0,1
Viburnum nudum,Papilio canadensis,2024.0,2024.0,2
Viburnum nudum,Pieris rapae,2023.0,2023.0,1
Viburnum nudum,Spilomyia alcimus,2022.0,2022.0,1
Viburnum nudum,Strangalepta abbreviata,2023.0,2023.0,1
Viburnum nudum,Trichiotinus assimilis,2023.0,2023.0,1
Viburnum nudum,Valgus canaliculatus,2024.0,2024.0,1
Viburnum nudum,Vanessa atalanta,2017.0,2024.0,2
Viburnum nudum,Vanessa virginiensis,2024.0,2024.0,1
Viburnum obovatum,Allograpta obliqua,2026.0,2026.0,1
Viburnum obovatum,Dione vanillae,2025.0,2025.0,1
Viburnum obovatum,Eupeodes americanus,2021.0,2021.0,1
Viburnum obovatum,Habropoda laboriosa,2026.0,2026.0,1
Viburnum obovatum,Helophilus fasciatus,2026.0,2026.0,1
Viburnum obovatum,Meromacrus acutus,2025.0,2025.0,1
Viburnum obovatum,Ocyptamus costatus,2025.0,2025.0,1
Viburnum obovatum,Panoquina ocola,2025.0,2025.0,1
Viburnum opulus,Alypia octomaculata,2023.0,2023.0,2
Viburnum opulus,Andrena crataegi,2021.0,2021.0,1
Viburnum opulus,Colletes thoracicus,2021.0,2021.0,1
Viburnum opulus,Danaus plexippus,2015.0,2016.0,2
Viburnum opulus,Dolichovespula maculata,2020.0,2020.0,1
Viburnum opulus,Epargyreus clarus,2016.0,2016.0,1
Viburnum opulus,Evodinus monticola,2023.0,2023.0,1
Viburnum opulus,Osmia cornifrons,2025.0,2025.0,1
Viburnum opulus,Papilio cresphontes,2024.0,2024.0,1
Viburnum opulus,Papilio glaucus,2016.0,2024.0,3
Viburnum opulus,Papilio troilus,2012.0,2012.0,1
Viburnum opulus,Sphex ichneumoneus,2018.0,2018.0,1
Viburnum opulus,Temnostoma alternans,2013.0,2013.0,1
Viburnum opulus,Temnostoma barberi,2025.0,2025.0,1
Viburnum opulus,Xylocopa virginica,2024.0,2025.0,2
Viburnum plicatum,Agapostemon sericeus,2024.0,2024.0,1
Viburnum plicatum,Analeptura lineola,2023.0,2024.0,4
Viburnum plicatum,Andrena barbara,2023.0,2023.0,1
Viburnum plicatum,Andrena pruni,2023.0,2023.0,1
Viburnum plicatum,Andrena vicina,2023.0,2023.0,1
Viburnum plicatum,Apis mellifera,2019.0,2019.0,1
Viburnum plicatum,Camponotus subbarbatus,2025.0,2025.0,1
Viburnum plicatum,Chauliognathus pensylvanicus,2021.0,2021.0,1
Viburnum plicatum,Glyptobaris lecontei,2025.0,2025.0,1
Viburnum plicatum,Halictus confusus,2024.0,2024.0,1
Viburnum plicatum,Myopa vesiculosa,2024.0,2024.0,1
Viburnum plicatum,Nomada luteola,2025.0,2025.0,1
Viburnum plicatum,Parancistrocerus leionotus,2025.0,2025.0,1
Viburnum plicatum,Vanessa virginiensis,2024.0,2025.0,2
Viburnum plicatum,Xylocopa virginica,2024.0,2025.0,2
Viburnum prunifolium,Andrena carlini,,,0
Viburnum prunifolium,Anthrenus verbasci,2025.0,2025.0,1
Viburnum prunifolium,Apis mellifera,2022.0,2022.0,1
Viburnum prunifolium,Centrinites strigicollis,,,0
Viburnum prunifolium,Colletes willistoni,,,0
Viburnum prunifolium,Eristalis transversa,2023.0,2023.0,1
Viburnum prunifolium,Eulithis diversilineata,2019.0,2019.0,1
Viburnum prunifolium,Exoprosopa fasciata,,,0
Viburnum prunifolium,Molorchus bimaculatus,2024.0,2024.0,1
Viburnum prunifolium,Musca domestica,,,0
Viburnum prunifolium,Papilio glaucus,2018.0,2024.0,3
Viburnum prunifolium,Pholisora catullus,,,0
Viburnum prunifolium,Polygonia interrogationis,2022.0,2022.0,1
Viburnum prunifolium,Pontia protodice,,,0
Viburnum prunifolium,Pseudothyris sepulchralis,2026.0,2026.0,1
Viburnum prunifolium,Scolia nobilitata,,,0
Viburnum prunifolium,Triepeolus cressonii,,,0
Viburnum prunifolium,Triepeolus remigatus,,,0
Viburnum rafinesqueanum,Andrena vicina,2016.0,2016.0,1
Viburnum rafinesqueanum,Anthrenus thoracicus,2024.0,2024.0,1
Viburnum rafinesqueanum,Epuraea aestiva,2024.0,2024.0,2
Viburnum rafinesqueanum,Glyptobaris lecontei,2024.0,2024.0,1
Viburnum rafinesqueanum,Harmonia axyridis,2026.0,2026.0,1
Viburnum rafinesqueanum,Molorchus bimaculatus,2022.0,2024.0,2
Viburnum rafinesqueanum,Mordellochroa scapularis,2024.0,2024.0,1
Viburnum rafinesqueanum,Papilio canadensis,2023.0,2023.0,1
Viburnum rafinesqueanum,Rhingia nasica,2024.0,2024.0,1
Viburnum rafinesqueanum,Valgus canaliculatus,2024.0,2024.0,1
Viburnum recognitum,Analeptura lineola,2022.0,2022.0,1
Viburnum recognitum,Callimoxys sanguinicollis,2024.0,2024.0,2
Viburnum recognitum,Cisseps fulvicollis,2022.0,2022.0,1
Viburnum recognitum,Eristalis saxorum,2022.0,2022.0,1
Viburnum recognitum,Limenitis arthemis,2024.0,2024.0,1
Viburnum recognitum,Papilio glaucus,2024.0,2024.0,1
Viburnum recognitum,Pidonia ruficollis,2022.0,2022.0,1
Viburnum recognitum,Polygonia progne,2024.0,2024.0,1
Viburnum recognitum,Pyrrhalta viburni,2023.0,2023.0,1
Viburnum recognitum,Spilomyia alcimus,2022.0,2022.0,1
Viburnum recognitum,Strangalia acuminata,2022.0,2022.0,1
Viburnum recognitum,Syritta pipiens,2023.0,2023.0,1
Viburnum recognitum,Trichodezia albovittata,2024.0,2024.0,1
Viburnum recognitum,Xylocopa virginica,2024.0,2025.0,2
Viburnum rhytidophyllum,Desmia funeralis,2021.0,2021.0,1
Viburnum rufidulum,Glyptobaris lecontei,2024.0,2024.0,1
Viburnum rufidulum,Stratiomys hulli,2025.0,2025.0,1
Viburnum rufidulum,Vanessa atalanta,2017.0,2017.0,1
Viburnum sieboldii,Augochlora pura,2023.0,2023.0,1
Vicia acutifolia,Agapostemon splendens,2025.0,2025.0,1
Vicia acutifolia,Apis mellifera,2021.0,2026.0,3
Vicia acutifolia,Ceratina floridana,2021.0,2021.0,1
Vicia acutifolia,Xylocopa micans,2022.0,2022.0,1
Vicia americana,Bombus appositus,2022.0,2022.0,1
Vicia americana,Bombus bifarius,2023.0,2023.0,1
Vicia americana,Bombus bimaculatus,2013.0,2023.0,2
Vicia americana,Bombus borealis,2013.0,2013.0,1
Vicia americana,Bombus fervidus,2023.0,2023.0,3
Vicia americana,Bombus flavifrons,2018.0,2023.0,16
Vicia americana,Bombus huntii,2021.0,2023.0,3
Vicia americana,Bombus mixtus,2020.0,2021.0,3
Vicia americana,Bombus nevadensis,2021.0,2024.0,9
Vicia americana,Bombus rufocinctus,2023.0,2023.0,3
Vicia americana,Bombus vagans,2020.0,2023.0,4
Vicia americana,Bombus vosnesenskii,2016.0,2020.0,3
Vicia americana,Eucera frater,2014.0,2014.0,1
Vicia americana,Euclidia ardita,2023.0,2023.0,1
Vicia americana,Hoplitis hypocrita,2014.0,2014.0,1
Vicia americana,Papilio eurymedon,2023.0,2023.0,1
Vicia americana,Parnassius clodius,2016.0,2016.0,1
Vicia benghalensis,Andrena wilkella,2020.0,2024.0,6
Vicia benghalensis,Anthocharis sara,2022.0,2024.0,3
Vicia benghalensis,Anthophora edwardsii,2019.0,2019.0,1
Vicia benghalensis,Apis mellifera,2018.0,2026.0,9
Vicia benghalensis,Autographa californica,2022.0,2022.0,1
Vicia benghalensis,Battus philenor,2013.0,2026.0,8
Vicia benghalensis,Bombus,2018.0,2021.0,3
Vicia benghalensis,Bombus affinis,2022.0,2025.0,8
Vicia benghalensis,Bombus appositus,2016.0,2023.0,3
Vicia benghalensis,Bombus auricomus,2017.0,2026.0,49
Vicia benghalensis,Bombus bimaculatus,2017.0,2025.0,23
Vicia benghalensis,Bombus borealis,2017.0,2025.0,52
Vicia benghalensis,Bombus californicus,2017.0,2026.0,23
Vicia benghalensis,Bombus citrinus,2023.0,2023.0,1
Vicia benghalensis,Bombus crotchii,2025.0,2025.0,1
Vicia benghalensis,Bombus fervidus,1960.0,2025.0,43
Vicia benghalensis,Bombus flavifrons,2025.0,2025.0,1
Vicia benghalensis,Bombus griseocollis,2018.0,2025.0,25
Vicia benghalensis,Bombus impatiens,2016.0,2024.0,24
Vicia benghalensis,Bombus melanopygus,2016.0,2025.0,35
Vicia benghalensis,Bombus mixtus,2016.0,2023.0,3
Vicia benghalensis,Bombus nevadensis,2023.0,2025.0,3
Vicia benghalensis,Bombus occidentalis,2023.0,2023.0,1
Vicia benghalensis,Bombus pensylvanicus,2019.0,2025.0,16
Vicia benghalensis,Bombus perplexus,2023.0,2024.0,4
Vicia benghalensis,Bombus rufocinctus,2016.0,2024.0,25
Vicia benghalensis,Bombus sonorus,2023.0,2023.0,1
Vicia benghalensis,Bombus terricola,2017.0,2021.0,7
Vicia benghalensis,Bombus vagans,2016.0,2024.0,9
Vicia benghalensis,Bombus vosnesenskii,2018.0,2026.0,39
Vicia benghalensis,Bruchus brachialis,2022.0,2022.0,1
Vicia benghalensis,Burnsius communis,2017.0,2017.0,1
Vicia benghalensis,Callophrys dumetorum,2025.0,2025.0,1
Vicia benghalensis,Cecropterus lyciades,2002.0,2002.0,1
Vicia benghalensis,Coccinella septempunctata,2019.0,2023.0,2
Vicia benghalensis,Coenonympha california,2014.0,2014.0,1
Vicia benghalensis,Colias eurytheme,2010.0,2024.0,9
Vicia benghalensis,Danaus plexippus,2016.0,2024.0,2
Vicia benghalensis,Dolichovespula arenaria,2023.0,2023.0,1
Vicia benghalensis,Epargyreus clarus,2016.0,2025.0,6
Vicia benghalensis,Erynnis propertius,2016.0,2026.0,5
Vicia benghalensis,Erynnis tristis,2021.0,2024.0,2
Vicia benghalensis,Eucera frater,2019.0,2019.0,2
Vicia benghalensis,Euchloe ausonides,2022.0,2022.0,1
Vicia benghalensis,Euclidia ardita,2021.0,2025.0,2
Vicia benghalensis,Euphyes bimacula,2015.0,2015.0,1
Vicia benghalensis,Glaucopsyche lygdamus,2010.0,2026.0,18
Vicia benghalensis,Habropoda depressa,2018.0,2022.0,4
Vicia benghalensis,Helophilus fasciatus,2021.0,2021.0,1
Vicia benghalensis,Hemaris diffinis,2023.0,2023.0,1
Vicia benghalensis,Hemaris thetis,2013.0,2021.0,4
Vicia benghalensis,Hylephila phyleus,2024.0,2024.0,1
Vicia benghalensis,Junonia grisea,2015.0,2026.0,7
Vicia benghalensis,Limenitis bredowii,2018.0,2018.0,1
Vicia benghalensis,Lon melane,2017.0,2024.0,3
Vicia benghalensis,Lon zabulon,2021.0,2021.0,2
Vicia benghalensis,Nastra lherminier,2017.0,2017.0,1
Vicia benghalensis,Papilio eurymedon,2024.0,2024.0,1
Vicia benghalensis,Papilio rutulus,2018.0,2026.0,3
Vicia benghalensis,Pieris rapae,2015.0,2021.0,2
Vicia benghalensis,Polites sabuleti,2017.0,2017.0,1
Vicia benghalensis,Strymon melinus,2018.0,2018.0,1
Vicia benghalensis,Thymelicus lineola,2021.0,2024.0,5
Vicia benghalensis,Vanessa cardui,2019.0,2026.0,10
Vicia benghalensis,Vanessa virginiensis,2012.0,2024.0,2
Vicia benghalensis,Wallengrenia egeremet,2021.0,2021.0,1
Vicia benghalensis,Xylocopa californica,2021.0,2021.0,1
Vicia benghalensis,Xylocopa tabaniformis,2019.0,2026.0,4
Vicia benghalensis,Xylocopa virginica,2019.0,2024.0,2
Vicia benghalensis,Zerene eurydice,2022.0,2025.0,3
Vicia caroliniana,Bombus bimaculatus,2025.0,2025.0,1
Vicia caroliniana,Bombus griseocollis,2025.0,2025.0,1
Vicia caroliniana,Bombus impatiens,2025.0,2025.0,1
Vicia caroliniana,Bombus vagans,2025.0,2025.0,3
Vicia caroliniana,Xylocopa virginica,2019.0,2022.0,2
Vicia cracca,Agapostemon sericeus,2014.0,2014.0,2
Vicia cracca,Agapostemon virescens,2019.0,2019.0,1
Vicia cracca,Alypia octomaculata,2024.0,2024.0,1
Vicia cracca,Anania funebris,2018.0,2020.0,2
Vicia cracca,Ancistrocerus adiabatus,2023.0,2023.0,1
Vicia cracca,Ancistrocerus unifasciatus,2020.0,2020.0,1
Vicia cracca,Ancyloxypha numitor,2009.0,2025.0,20
Vicia cracca,Andrena wilkella,2005.0,2025.0,33
Vicia cracca,Anthidium manicatum,2024.0,2024.0,2
Vicia cracca,Anthophora terminalis,2020.0,2023.0,4
Vicia cracca,Apis mellifera,2020.0,2023.0,4
Vicia cracca,Archilochus colubris,2019.0,2019.0,1
Vicia cracca,Atrytone delaware,2008.0,2024.0,5
Vicia cracca,Atrytonopsis hianna,2014.0,2024.0,2
Vicia cracca,Augochlora pura,2020.0,2020.0,1
Vicia cracca,Bombus,2020.0,2023.0,8
Vicia cracca,Bombus appositus,2019.0,2019.0,2
Vicia cracca,Bombus auricomus,2023.0,2024.0,3
Vicia cracca,Bombus bimaculatus,2015.0,2025.0,83
Vicia cracca,Bombus borealis,2008.0,2025.0,179
Vicia cracca,Bombus fervidus,2015.0,2025.0,29
Vicia cracca,Bombus flavidus,2024.0,2024.0,1
Vicia cracca,Bombus flavifrons,2019.0,2023.0,5
Vicia cracca,Bombus griseocollis,2014.0,2025.0,72
Vicia cracca,Bombus huntii,2020.0,2020.0,1
Vicia cracca,Bombus impatiens,2013.0,2025.0,116
Vicia cracca,Bombus nevadensis,2019.0,2019.0,1
Vicia cracca,Bombus pensylvanicus,2019.0,2024.0,3
Vicia cracca,Bombus perplexus,2006.0,2025.0,14
Vicia cracca,Bombus rufocinctus,2015.0,2025.0,34
Vicia cracca,Bombus ternarius,2013.0,2024.0,19
Vicia cracca,Bombus terricola,2013.0,2025.0,74
Vicia cracca,Bombus vagans,2018.0,2024.0,21
Vicia cracca,Bombus vosnesenskii,2023.0,2023.0,1
Vicia cracca,Bombylius mexicanus,2019.0,2019.0,1
Vicia cracca,Carterocephalus mandan,2013.0,2024.0,22
Vicia cracca,Cecropterus lyciades,2024.0,2024.0,2
Vicia cracca,Celastrina lucia,2022.0,2025.0,3
Vicia cracca,Cisseps fulvicollis,2018.0,2020.0,2
Vicia cracca,Clossiana toddi,2006.0,2006.0,1
Vicia cracca,Coccinella septempunctata,2019.0,2023.0,3
Vicia cracca,Coenonympha california,2020.0,2024.0,6
Vicia cracca,Colias philodice,2018.0,2024.0,14
Vicia cracca,Ctenucha virginica,2013.0,2023.0,3
Vicia cracca,Cyaniris neglecta,2013.0,2023.0,3
Vicia cracca,Cycloneda munda,2023.0,2023.0,1
Vicia cracca,Danaus plexippus,2017.0,2023.0,6
Vicia cracca,Eichlinia cucurbitae,2020.0,2020.0,1
Vicia cracca,Epargyreus clarus,2010.0,2025.0,46
Vicia cracca,Eristalis tenax,2024.0,2024.0,2
Vicia cracca,Erynnis baptisiae,2018.0,2023.0,5
Vicia cracca,Erynnis icelus,2017.0,2024.0,3
Vicia cracca,Erynnis juvenalis,2023.0,2023.0,2
Vicia cracca,Euodynerus foraminatus,2023.0,2023.0,1
Vicia cracca,Euphyes bimacula,2011.0,2024.0,7
Vicia cracca,Euphyes conspicua,2023.0,2023.0,2
Vicia cracca,Euphyes dion,2023.0,2023.0,1
Vicia cracca,Euphyes vestris,2013.0,2024.0,23
Vicia cracca,Euptychia cymela,2023.0,2023.0,1
Vicia cracca,Glaucopsyche lygdamus,2007.0,2025.0,20
Vicia cracca,Hemaris diffinis,2017.0,2024.0,4
Vicia cracca,Hemaris thysbe,2011.0,2024.0,7
Vicia cracca,Hesperia sassacus,2018.0,2023.0,2
Vicia cracca,Labidomera clivicollis,2021.0,2021.0,1
Vicia cracca,Limenitis archippus,2023.0,2023.0,1
Vicia cracca,Lon hobomok,2006.0,2025.0,69
Vicia cracca,Lon zabulon,2014.0,2024.0,11
Vicia cracca,Megachile brevis,2023.0,2023.0,1
Vicia cracca,Megachile campanulae,2023.0,2023.0,1
Vicia cracca,Megachile centuncularis,2025.0,2025.0,1
Vicia cracca,Megachile gemula,2025.0,2025.0,1
Vicia cracca,Megachile latimanus,2018.0,2025.0,8
Vicia cracca,Megachile melanophaea,2023.0,2023.0,2
Vicia cracca,Megachile relativa,2022.0,2022.0,1
Vicia cracca,Megachile sculpturalis,2023.0,2023.0,1
